,InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1112,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,18,233.82,12.99,1/16/2016,750,2,2.02,4425,MARTIGNETTI COMPANIES
1113,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,1,12.99,12.99,1/17/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1114,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,12,155.88,12.99,1/19/2016,750,2,1.35,4425,MARTIGNETTI COMPANIES
1115,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,5,64.95,12.99,1/22/2016,750,2,0.56,4425,MARTIGNETTI COMPANIES
1116,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,6,77.94,12.99,1/23/2016,750,2,0.68,4425,MARTIGNETTI COMPANIES
1117,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,6,77.94,12.99,1/24/2016,750,2,0.68,4425,MARTIGNETTI COMPANIES
1118,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,3,38.97,12.99,1/27/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
1119,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,3,38.97,12.99,1/28/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
1120,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,1,12.99,12.99,1/29/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1121,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,1,12.99,12.99,1/30/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
1122,1_HARDERSFIELD_13665,1,13665,Josh Cellars Chard,750mL,2,25.98,12.99,1/31/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
1123,1_HARDERSFIELD_13695,1,13695,Red Rock Winery Malbec,750mL,3,26.97,8.99,1/2/2016,750,2,0.34,3252,E & J GALLO WINERY         
1124,1_HARDERSFIELD_13695,1,13695,Red Rock Winery Malbec,750mL,1,8.99,8.99,1/14/2016,750,2,0.11,3252,E & J GALLO WINERY         
1125,1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,1/6/2016,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1126,1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,2,43.98,21.99,1/9/2016,3000,2,0.9,2242,DELICATO VINEYARDS INC     
1127,1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,1/23/2016,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1128,1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,1/25/2016,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1129,1_HARDERSFIELD_13708,1,13708,Bota Box Cab Svgn,3L,1,21.99,21.99,1/30/2016,3000,2,0.45,2242,DELICATO VINEYARDS INC     
1130,1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,1,10.99,10.99,1/9/2016,1500,2,0.22,3252,E & J GALLO WINERY         
1131,1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,2,21.98,10.99,1/14/2016,1500,2,0.45,3252,E & J GALLO WINERY         
1132,1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,2,21.98,10.99,1/21/2016,1500,2,0.45,3252,E & J GALLO WINERY         
1133,1_HARDERSFIELD_13718,1,13718,Redwood Creek Malbec,1.5L,1,10.99,10.99,1/29/2016,1500,2,0.22,3252,E & J GALLO WINERY         
1134,1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,1/8/2016,3000,2,0.45,9815,WINE GROUP INC             
1135,1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,1/9/2016,3000,2,0.45,9815,WINE GROUP INC             
1136,1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,1/11/2016,3000,2,0.45,9815,WINE GROUP INC             
1137,1_HARDERSFIELD_13723,1,13723,Big House Red,3L,2,35.98,17.99,1/12/2016,3000,2,0.9,9815,WINE GROUP INC             
1138,1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,1/19/2016,3000,2,0.45,9815,WINE GROUP INC             
1139,1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,1/28/2016,3000,2,0.45,9815,WINE GROUP INC             
1140,1_HARDERSFIELD_13723,1,13723,Big House Red,3L,1,17.99,17.99,1/29/2016,3000,2,0.45,9815,WINE GROUP INC             
1141,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,13.99,13.99,1/2/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1142,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/7/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1143,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,4,57.96,14.49,1/8/2016,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1144,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,2,28.98,14.49,1/9/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1145,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/10/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1146,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/14/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1147,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,4,57.96,14.49,1/17/2016,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1148,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/20/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1149,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,2,28.98,14.49,1/23/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1150,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/26/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1151,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/27/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1152,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/29/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1153,1_HARDERSFIELD_1373,1,1373,Jim Beam Honey,750mL,1,14.49,14.49,1/30/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1154,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/8/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1155,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/10/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1156,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/12/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1157,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,2,28.98,14.49,1/15/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1158,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/16/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1159,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/18/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1160,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/19/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1161,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,2,28.98,14.49,1/21/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1162,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,4,57.96,14.49,1/22/2016,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1163,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/23/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1164,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/25/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1165,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/27/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1166,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/28/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1167,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,3,43.47,14.49,1/29/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1168,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,4,57.96,14.49,1/30/2016,750,1,3.15,12546,JIM BEAM BRANDS COMPANY    
1169,1_HARDERSFIELD_1375,1,1375,Jim Beam,750mL,1,14.49,14.49,1/31/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1170,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,9,197.91,21.99,1/2/2016,1750,1,16.54,12546,JIM BEAM BRANDS COMPANY    
1171,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,109.95,21.99,1/3/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1172,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/4/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1173,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,1/5/2016,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1174,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,8,183.92,22.99,1/6/2016,1750,1,14.7,12546,JIM BEAM BRANDS COMPANY    
1175,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,1/7/2016,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1176,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,11,252.89,22.99,1/8/2016,1750,1,20.21,12546,JIM BEAM BRANDS COMPANY    
1177,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,4,91.96,22.99,1/9/2016,1750,1,7.35,12546,JIM BEAM BRANDS COMPANY    
1178,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/10/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1179,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/11/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1180,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/12/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1181,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/13/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1182,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,7,160.93,22.99,1/15/2016,1750,1,12.86,12546,JIM BEAM BRANDS COMPANY    
1183,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,1,22.99,22.99,1/16/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1184,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/17/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1185,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,1,22.99,22.99,1/18/2016,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1186,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/21/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1187,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/23/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1188,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,3,68.97,22.99,1/24/2016,1750,1,5.51,12546,JIM BEAM BRANDS COMPANY    
1189,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/27/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1190,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,7,160.93,22.99,1/29/2016,1750,1,12.86,12546,JIM BEAM BRANDS COMPANY    
1191,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,5,114.95,22.99,1/30/2016,1750,1,9.19,12546,JIM BEAM BRANDS COMPANY    
1192,1_HARDERSFIELD_1376,1,1376,Jim Beam,1.75L,2,45.98,22.99,1/31/2016,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    
1193,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,1/3/2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1194,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/4/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1195,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/5/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1196,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/6/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1197,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,1/7/2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1198,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,1/8/2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1199,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,1/9/2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1200,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,1/10/2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1201,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/13/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1202,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/14/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1203,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/15/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1204,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/16/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1205,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/17/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1206,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/18/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1207,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/19/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1208,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,4,37.96,9.49,1/20/2016,375,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1209,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/21/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1210,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,1/25/2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1211,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,3,28.47,9.49,1/26/2016,375,1,1.18,12546,JIM BEAM BRANDS COMPANY    
1212,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,1/27/2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1213,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/28/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1214,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,2,18.98,9.49,1/29/2016,375,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1215,1_HARDERSFIELD_1378,1,1378,Jim Beam,375mL,1,9.49,9.49,1/31/2016,375,1,0.39,12546,JIM BEAM BRANDS COMPANY    
1216,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,49.47,16.49,1/2/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1217,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,16.49,16.49,1/3/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1218,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/5/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1219,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,1/6/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1220,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/9/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1221,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/11/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1222,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/13/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1223,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,1/14/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1224,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/15/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1225,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,1/17/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1226,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/18/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1227,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,2,28.98,14.49,1/19/2016,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    
1228,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/20/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1229,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/21/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1230,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/23/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1231,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/24/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1232,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/25/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1233,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/26/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1234,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/29/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1235,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,1,14.49,14.49,1/30/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1236,1_HARDERSFIELD_1379,1,1379,Jim Beam Traveler,750mL,3,43.47,14.49,1/31/2016,750,1,2.36,12546,JIM BEAM BRANDS COMPANY    
1237,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,9.99,9.99,1/2/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1238,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,1/8/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1239,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,1/9/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1240,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,1/13/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1241,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,1,8.99,8.99,1/15/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
1242,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,1/21/2016,750,2,0.22,1587,VINEYARD BRANDS INC        
1243,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,1/27/2016,750,2,0.22,1587,VINEYARD BRANDS INC        
1244,1_HARDERSFIELD_13792,1,13792,The Wolftrap Syrah Vio Mourv,750mL,2,17.98,8.99,1/28/2016,750,2,0.22,1587,VINEYARD BRANDS INC        
1245,1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,2,19.98,9.99,1/2/2016,1500,2,0.45,4425,MARTIGNETTI COMPANIES
1246,1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/6/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1247,1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/12/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1248,1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/21/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1249,1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/22/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1250,1_HARDERSFIELD_13793,1,13793,Yellow Tail Svgn Bl,1.5L,1,14.99,14.99,1/23/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
1251,1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,46.99,46.99,1/1/2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1252,1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,1/7/2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1253,1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,1/8/2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1254,1_HARDERSFIELD_1380,1,1380,Bulleit 95 Rye,1.75L,1,49.99,49.99,1/14/2016,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1255,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,10.99,10.99,1/2/2016,750,2,0.11,9552,M S WALKER INC             
1256,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/14/2016,750,2,0.22,9552,M S WALKER INC             
1257,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,4,35.96,8.99,1/15/2016,750,2,0.45,9552,M S WALKER INC             
1258,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/16/2016,750,2,0.11,9552,M S WALKER INC             
1259,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/17/2016,750,2,0.11,9552,M S WALKER INC             
1260,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/21/2016,750,2,0.11,9552,M S WALKER INC             
1261,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/23/2016,750,2,0.22,9552,M S WALKER INC             
1262,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/24/2016,750,2,0.22,9552,M S WALKER INC             
1263,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/27/2016,750,2,0.11,9552,M S WALKER INC             
1264,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/28/2016,750,2,0.11,9552,M S WALKER INC             
1265,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,2,17.98,8.99,1/29/2016,750,2,0.22,9552,M S WALKER INC             
1266,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/30/2016,750,2,0.11,9552,M S WALKER INC             
1267,1_HARDERSFIELD_13807,1,13807,Oh Schist Rsl,750mL,1,8.99,8.99,1/31/2016,750,2,0.11,9552,M S WALKER INC             
1268,1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,39.99,39.99,1/1/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1269,1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,39.99,39.99,1/2/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1270,1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,1/21/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1271,1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,1/24/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1272,1_HARDERSFIELD_1382,1,1382,Makers 46,750mL,1,41.99,41.99,1/27/2016,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1273,1_HARDERSFIELD_13831,1,13831,The Show Malbec Argentina,750mL,6,71.94,11.99,1/29/2016,750,2,0.68,8892,TRINCHERO FAMILY ESTATES   
1274,1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,20.99,20.99,1/2/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1275,1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,2,35.98,17.99,1/7/2016,1500,2,0.45,1392,CONSTELLATION BRANDS INC   
1276,1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,1/9/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1277,1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,1/15/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1278,1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,1/18/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
1279,1_HARDERSFIELD_13836,1,13836,R Mondavi Private Sel Pnt Nr,1.5L,1,17.99,17.99,1/29/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
